id,x-ini,y-ini,x-goal,y-goal,x-end,y-end,L0-path,L1-path,td,tsh,zt,C
(adult 2509),197,-149,152,-31,152,-31,135,135,22,32.4,-99,0
(car 2741),204,-48,16,-2,16,-2,210,210,30,32.4,-99,0
(adult 1471),195,-147,152,-31,152,-31,136,136,22,32.5,-99,0
(adult 842),75,-90,135,-31,135,-31,84,84,26,32.5,-99,0
(adult 2108),153,-106,152,-31,152,-31,102,102,25,32.5,-99,0
(adult 2607),159,-29,152,-31,152,-31,5,5,32,32.5,-99,0
(adult 1333),88,-81,135,-31,135,-31,74,74,27,32.5,-99,0
(adult 1743),100,-209,135,-31,135,-31,176,176,19,32.6,-99,0
(adult 2623),118,-67,135,-31,135,-31,49,49,29,32.6,-99,0
(adult 895),116,-39,135,-31,135,-31,22,22,31,32.6,-99,0
(adult 548),236,-59,152,-31,152,-31,138,138,22,32.6,-99,0
(adult 2546),201,-106,152,-31,152,-31,85,85,26,32.6,-99,0
(adult 1248),107,-183,135,-31,135,-31,170,170,20,32.6,-99,0
(adult 398),190,-164,152,-31,152,-31,186,186,19,32.7,-99,0
(adult 879),64,-138,135,-31,135,-31,146,146,22,32.7,-99,0
(adult 858),33,-172,135,-31,135,-31,182,182,19,32.7,-99,0
(adult 1004),68,-122,135,-31,135,-31,131,131,23,32.7,-99,0
(adult 84),20,-203,135,-31,135,-31,208,208,17,32.7,-99,0
(adult 370),56,-164,135,-31,135,-31,158,158,21,32.7,-99,0
(adult 1449),122,-197,135,-31,135,-31,202,202,18,32.8,-99,0
(adult 1408),205,-79,152,-31,152,-31,85,85,26,32.8,-99,0
(adult 540),124,-53,135,-31,135,-31,50,50,29,32.8,-99,0
(adult 2533),211,-96,152,-31,152,-31,86,86,26,32.9,-99,0
(adult 306),131,-41,135,-31,135,-31,11,11,32,32.9,-99,0
(adult 1182),64,-128,135,-31,135,-31,119,119,24,32.9,-99,0
(adult 264),136,-11,135,-31,135,-31,71,71,28,33,-99,0
(adult 878),18,-212,135,-31,135,-31,226,226,16,33,-99,0
(adult 728),202,-96,152,-31,152,-31,76,76,27,33,-99,0
(adult 1729),189,-104,152,-31,152,-31,74,74,27,33,-99,0
(adult 1301),190,-104,152,-31,152,-31,74,74,27,33,-99,0
(adult 2567),230,-66,152,-31,152,-31,119,119,24,33.1,-99,0
(adult 419),118,-107,135,-31,135,-31,82,82,27,33.1,-99,0
(adult 2331),82,-99,135,-31,135,-31,97,97,26,33.1,-99,0
(adult 268),185,-151,152,-31,152,-31,143,143,22,33.1,-99,0
(adult 903),99,-107,135,-31,135,-31,98,98,26,33.1,-99,0
(adult 635),99,-107,135,-31,135,-31,98,98,26,33.1,-99,0
(adult 1057),68,-160,135,-31,135,-31,149,149,22,33.1,-99,0
(adult 1779),82,-135,135,-31,135,-31,126,126,24,33.1,-99,0
(adult 232),75,-118,135,-31,135,-31,126,126,24,33.2,-99,0
(adult 1322),164,-20,152,-31,152,-31,130,130,24,33.2,-99,0
(adult 2306),222,-79,152,-31,152,-31,105,105,25,33.2,-99,0
(adult 1663),245,-67,152,-31,152,-31,133,133,23,33.2,-99,0
(adult 1694),129,-175,135,-31,135,-31,163,163,21,33.2,-99,0
(adult 2380),200,-113,152,-31,152,-31,92,92,26,33.2,-99,0
(adult 1570),130,-172,135,-31,135,-31,181,181,20,33.2,-99,0
(adult 278),115,-125,135,-31,135,-31,98,98,26,33.3,-99,0
(adult 953),36,-189,135,-31,135,-31,189,189,19,33.3,-99,0
(adult 2315),173,-151,152,-31,152,-31,150,150,22,33.3,-99,0
(adult 517),194,-136,152,-31,152,-31,134,134,23,33.3,-99,0
(adult 2381),109,-203,135,-31,135,-31,180,180,20,33.3,-99,0
(adult 2366),52,-173,135,-31,135,-31,165,165,21,33.3,-99,0
(adult 1101),72,-117,135,-31,135,-31,127,127,24,33.3,-99,0
(adult 2133),158,-82,152,-31,152,-31,71,71,28,33.3,-99,0
(adult 580),198,-53,152,-31,152,-31,57,57,29,33.3,-99,0
(adult 2240),120,-176,135,-31,135,-31,155,155,22,33.4,-99,0
(adult 377),196,-148,152,-31,152,-31,135,135,23,33.4,-99,0
(adult 889),132,-117,135,-31,135,-31,100,100,26,33.4,-99,0
(adult 2472),174,-53,152,-31,152,-31,40,40,30,33.4,-99,0
(adult 1197),108,-206,135,-31,135,-31,180,180,20,33.4,-99,0
(adult 620),194,-50,152,-31,152,-31,70,70,28,33.5,-99,0
(adult 1289),251,-79,152,-31,152,-31,133,133,23,33.5,-99,0
(adult 610),110,-170,135,-31,135,-31,142,142,23,33.5,-99,0
(adult 940),192,-95,152,-31,152,-31,66,66,28,33.5,-99,0
(adult 104),96,-46,135,-31,135,-31,45,45,30,33.5,-99,0
(adult 2123),190,-97,152,-31,152,-31,68,68,28,33.5,-99,0
(adult 830),21,-193,135,-31,135,-31,207,207,18,33.5,-99,0
(adult 625),249,-64,152,-31,152,-31,137,137,23,33.6,-99,0
(adult 875),158,-101,152,-31,152,-31,103,103,26,33.6,-99,0
(adult 178),133,-154,135,-31,135,-31,131,131,24,33.6,-99,0
(adult 1890),195,-113,152,-31,152,-31,94,94,26,33.7,-99,0
(adult 482),49,-163,135,-31,135,-31,168,168,21,33.7,-99,0
(adult 927),188,-39,152,-31,152,-31,58,58,29,33.7,-99,0
(adult 1692),67,-97,135,-31,135,-31,104,104,26,33.7,-99,0
(adult 490),91,-110,135,-31,135,-31,105,105,26,33.7,-99,0
(adult 1335),89,-103,135,-31,135,-31,91,91,27,33.7,-99,0
(adult 1731),88,-138,135,-31,135,-31,112,112,25,33.7,-99,0
(adult 595),112,-46,135,-31,135,-31,36,36,31,33.7,-99,0
(adult 904),61,-113,135,-31,135,-31,117,117,25,33.8,-99,0
(adult 1962),70,-126,135,-31,135,-31,134,134,24,33.8,-99,0
(adult 474),90,-62,135,-31,135,-31,64,64,29,33.8,-99,0
(adult 1557),178,-66,152,-31,152,-31,47,47,30,33.8,-99,0
(adult 2608),18,-204,135,-31,135,-31,208,208,18,33.8,-99,0
(adult 1922),226,-64,152,-31,152,-31,114,114,25,33.9,-99,0
(adult 235),120,-191,135,-31,135,-31,205,205,19,33.9,-99,0
(adult 2019),180,-160,152,-31,152,-31,174,174,21,33.9,-99,0
(adult 1145),206,-38,152,-31,152,-31,78,78,28,34,-99,0
(adult 2515),205,-63,152,-31,152,-31,90,90,27,34,-99,0
(adult 1110),230,-68,152,-31,152,-31,118,118,25,34,-99,0
(adult 734),136,-99,135,-31,135,-31,98,98,27,34,-99,0
(adult 2409),222,-40,152,-31,152,-31,115,115,25,34,-99,0
(adult 2023),41,-163,135,-31,135,-31,177,177,21,34,-99,0
(adult 657),222,-41,152,-31,152,-31,115,115,25,34,-99,0
(adult 643),17,-208,135,-31,135,-31,211,211,18,34.1,-99,0
(adult 1151),154,-81,152,-31,152,-31,69,69,29,34.1,-99,0
(adult 2686),181,-149,152,-31,152,-31,176,176,21,34.1,-99,0
(adult 518),74,-114,135,-31,135,-31,126,126,25,34.1,-99,0
(adult 855),184,-113,152,-31,152,-31,90,90,27,34.2,-99,0
(adult 823),192,-106,152,-31,152,-31,77,77,28,34.3,-99,0
(adult 970),192,-106,152,-31,152,-31,77,77,28,34.3,-99,0
(adult 627),137,-54,135,-31,135,-31,28,28,32,34.3,-99,0
(adult 2125),111,-199,135,-31,135,-31,180,180,21,34.4,-99,0
(adult 2589),105,-38,135,-31,135,-31,32,32,32,34.4,-99,0
(adult 302),244,-61,152,-31,152,-31,136,136,24,34.4,-99,0
(adult 1883),150,-67,152,-31,152,-31,44,44,31,34.4,-99,0
(adult 2278),141,-126,135,-31,135,-31,113,113,26,34.4,-99,0
(adult 322),62,-120,135,-31,135,-31,113,113,26,34.5,-99,0
(adult 2050),24,-211,135,-31,135,-31,200,200,19,34.5,-99,0
(adult 365),181,-74,152,-31,152,-31,55,55,30,34.5,-99,0
(adult 2181),76,-93,135,-31,135,-31,86,86,28,34.5,-99,0
(adult 1720),101,-88,135,-31,135,-31,75,75,29,34.5,-99,0
(adult 2617),158,-78,152,-31,152,-31,71,71,29,34.5,-99,0
(adult 39),192,-108,152,-31,152,-31,79,79,28,34.6,-99,0
(adult 1910),214,-69,152,-31,152,-31,95,95,27,34.6,-99,0
(adult 1435),92,-112,135,-31,135,-31,104,104,27,34.6,-99,0
(adult 2341),125,-5,135,-31,135,-31,63,63,30,34.6,-99,0
(adult 2466),133,-120,135,-31,135,-31,103,103,27,34.6,-99,0
(adult 420),205,-137,152,-31,152,-31,125,125,25,34.6,-99,0
(adult 2020),227,-83,152,-31,152,-31,110,110,26,34.6,-99,0
(adult 917),166,-60,152,-31,152,-31,33,33,32,34.6,-99,0
(adult 1832),158,-99,152,-31,152,-31,103,103,27,34.7,-99,0
(adult 20),155,-89,152,-31,152,-31,77,77,29,34.7,-99,0
(adult 1347),191,-121,152,-31,152,-31,98,98,27,34.7,-99,0
(adult 539),79,-111,135,-31,135,-31,116,116,26,34.7,-99,0
(adult 2401),216,-99,152,-31,152,-31,94,94,27,34.7,-99,0
(adult 1865),31,-167,135,-31,135,-31,172,172,22,34.7,-99,0
(adult 164),43,-198,135,-31,135,-31,173,173,21,34.7,-99,0
(adult 1125),230,-46,152,-31,152,-31,128,128,25,34.7,-99,0
(adult 351),98,-100,135,-31,135,-31,92,92,28,34.8,-99,0
(adult 1287),94,-124,135,-31,135,-31,99,99,27,34.8,-99,0
(adult 1805),55,-147,135,-31,135,-31,159,159,23,34.9,-99,0
(adult 736),142,-100,135,-31,135,-31,94,94,28,34.9,-99,0
(adult 2720),140,-149,135,-31,135,-31,157,157,23,34.9,-99,0
(adult 107),148,-110,152,-31,152,-31,108,108,27,34.9,-99,0
(adult 169),123,-190,135,-31,135,-31,204,204,20,34.9,-99,0
(adult 1452),187,-136,152,-31,152,-31,115,115,26,34.9,-99,0
(adult 2549),195,-123,152,-31,152,-31,101,101,27,35,-99,0
(adult 486),198,-98,152,-31,152,-31,73,73,29,35,-99,0
(adult 1041),141,-51,135,-31,135,-31,25,25,33,35,-99,0
(adult 716),123,-150,135,-31,135,-31,123,123,26,35,-99,0
(adult 229),147,-108,152,-31,152,-31,108,108,27,35,-99,0
(adult 1809),237,-68,152,-31,152,-31,131,131,25,35,-99,0
(adult 1795),71,-143,135,-31,135,-31,137,137,25,35.1,-99,0
(adult 198),130,-106,135,-31,135,-31,95,95,28,35.1,-99,0
(adult 1387),103,-93,135,-31,135,-31,84,84,29,35.1,-99,0
(adult 899),159,-74,152,-31,152,-31,52,52,31,35.2,-99,0
(adult 1967),159,-113,152,-31,152,-31,112,112,27,35.2,-99,0
(adult 1238),200,-82,152,-31,152,-31,77,77,29,35.2,-99,0
(adult 2611),193,-128,152,-31,152,-31,105,105,27,35.2,-99,0
(adult 676),75,-51,135,-31,135,-31,67,67,30,35.2,-99,0
(adult 2614),186,-163,152,-31,152,-31,179,179,22,35.3,-99,0
(adult 2552),160,-114,152,-31,152,-31,112,112,27,35.3,-99,0
(adult 2374),77,-79,135,-31,135,-31,85,85,29,35.3,-99,0
(adult 2179),62,-114,135,-31,135,-31,109,109,27,35.3,-99,0
(adult 1193),145,-146,152,-31,152,-31,150,150,24,35.3,-99,0
(adult 1837),105,-57,135,-31,135,-31,46,46,32,35.4,-99,0
(adult 1888),104,-106,135,-31,135,-31,82,82,29,35.4,-99,0
(adult 1203),122,-124,135,-31,135,-31,108,108,27,35.4,-99,0
(adult 389),189,-159,152,-31,152,-31,183,183,22,35.5,-99,0
(adult 2267),136,-24,135,-31,135,-31,2,2,35,35.5,-99,0
(adult 364),190,-159,152,-31,152,-31,184,184,22,35.5,-99,0
(adult 1389),197,-56,152,-31,152,-31,60,60,31,35.5,-99,0
(adult 2547),231,-57,152,-31,152,-31,138,138,25,35.6,-99,0
(adult 536),150,-50,152,-31,152,-31,21,21,34,35.6,-99,0
(adult 2196),162,-86,152,-31,152,-31,77,77,30,35.6,-99,0
(adult 1568),88,-19,135,-31,135,-31,51,51,32,35.7,-99,0
(adult 2334),146,-85,152,-31,152,-31,62,62,31,35.7,-99,0
(adult 54),67,-144,135,-31,135,-31,144,144,25,35.7,-99,0
(adult 2620),30,-198,135,-31,135,-31,210,210,20,35.7,-99,0
(adult 2700),151,-145,152,-31,152,-31,146,146,25,35.7,-99,0
(adult 1177),123,-191,135,-31,135,-31,202,202,21,35.8,-99,0
(adult 1150),37,-186,135,-31,135,-31,182,182,22,35.8,-99,0
(adult 1554),31,-200,135,-31,135,-31,212,212,20,35.8,-99,0
(adult 522),141,-150,135,-31,135,-31,157,157,24,35.8,-99,0
(adult 2285),166,-21,152,-31,152,-31,21,21,34,35.8,-99,0
(adult 1860),122,-200,135,-31,135,-31,204,204,21,35.9,-99,0
(adult 438),231,-117,152,-31,152,-31,111,111,27,35.9,-99,0
(adult 2333),153,-81,152,-31,152,-31,67,67,31,35.9,-99,0
(adult 984),171,-147,152,-31,152,-31,148,148,25,36,-99,0
(adult 163),197,-98,152,-31,152,-31,73,73,30,36,-99,0
(adult 656),64,-158,135,-31,135,-31,149,149,25,36,-99,0
(adult 2621),180,-144,152,-31,152,-31,148,148,25,36,-99,0
(adult 2336),107,-99,135,-31,135,-31,79,79,30,36.1,-99,0
(adult 2126),52,-20,135,-31,135,-31,88,88,30,36.1,-99,0
(adult 81),33,-216,135,-31,135,-31,191,191,21,36.1,-99,0
(adult 1396),154,-41,152,-31,152,-31,14,14,35,36.1,-99,0
(adult 2251),189,-38,152,-31,152,-31,40,40,33,36.2,-99,0
(adult 2481),143,-124,135,-31,135,-31,110,110,28,36.2,-99,0
(adult 415),94,-21,135,-31,135,-31,43,43,33,36.2,-99,0
(adult 1780),153,-87,152,-31,152,-31,69,69,31,36.2,-99,0
(adult 1588),107,-12,135,-31,135,-31,45,45,33,36.2,-99,0
(adult 1024),23,-194,135,-31,135,-31,204,204,21,36.2,-99,0
(adult 1921),185,-161,152,-31,152,-31,179,179,23,36.2,-99,0
(adult 607),38,-165,135,-31,135,-31,179,179,23,36.3,-99,0
(adult 568),145,-115,152,-31,152,-31,111,111,28,36.3,-99,0
(adult 2171),181,-80,152,-31,152,-31,53,53,32,36.3,-99,0
(adult 237),44,-149,135,-31,135,-31,164,164,24,36.3,-99,0
(adult 1657),186,-163,152,-31,152,-31,179,179,23,36.3,-99,0
(adult 569),210,-67,152,-31,152,-31,91,91,29,36.3,-99,0
(adult 1382),116,-49,135,-31,135,-31,32,32,34,36.3,-99,0
(adult 546),62,-114,135,-31,135,-31,109,109,28,36.3,-99,0
(adult 2521),28,-181,135,-31,135,-31,191,191,22,36.4,-99,0
(adult 1089),189,-154,152,-31,152,-31,148,148,25,36.4,-99,0
(adult 1434),138,-73,135,-31,135,-31,46,46,33,36.4,-99,0
(adult 1093),91,-133,135,-31,135,-31,109,109,28,36.4,-99,0
(adult 675),52,-176,135,-31,135,-31,167,167,24,36.4,-99,0
(adult 91),222,-50,152,-31,152,-31,120,120,27,36.4,-99,0
(adult 2535),106,-36,135,-31,135,-31,32,32,34,36.4,-99,0
(adult 2651),31,-189,135,-31,135,-31,193,193,22,36.5,-99,0
(adult 1993),132,-177,135,-31,135,-31,183,183,23,36.5,-99,0
(adult 1271),183,-80,152,-31,152,-31,55,55,32,36.5,-99,0
(adult 2217),92,-62,135,-31,135,-31,60,60,32,36.5,-99,0
(adult 1963),194,-146,152,-31,152,-31,137,137,26,36.6,-99,0
(adult 861),102,-100,135,-31,135,-31,91,91,30,36.6,-99,0
(adult 2671),181,-32,152,-31,152,-31,32,32,34,36.6,-99,0
(adult 28),115,-36,135,-31,135,-31,21,21,35,36.6,-99,0
(adult 1065),130,-95,135,-31,135,-31,76,76,31,36.6,-99,0
(adult 2562),188,-110,152,-31,152,-31,92,92,29,36.6,-99,0
(adult 340),73,-27,135,-31,135,-31,62,62,32,36.7,-99,0
(adult 2270),54,-186,135,-31,135,-31,161,161,24,36.7,-99,0
(adult 1706),203,-138,152,-31,152,-31,126,126,27,36.7,-99,0
(adult 1281),128,-40,135,-31,135,-31,8,8,36,36.7,-99,0
(adult 1400),179,-155,152,-31,152,-31,172,172,24,36.8,-99,0
(adult 1421),160,-98,152,-31,152,-31,103,103,29,36.8,-99,0
(adult 290),149,-122,152,-31,152,-31,119,119,28,36.8,-99,0
(adult 1971),85,-131,135,-31,135,-31,122,122,28,36.8,-99,0
(adult 2194),135,-122,135,-31,135,-31,106,106,29,36.8,-99,0
(adult 289),119,-105,135,-31,135,-31,80,80,31,36.9,-99,0
(adult 1274),231,-52,152,-31,152,-31,128,128,27,36.9,-99,0
(adult 124),112,-208,135,-31,135,-31,185,185,23,36.9,-99,0
(adult 545),221,-97,152,-31,152,-31,96,96,29,36.9,-99,0
(adult 345),154,-123,152,-31,152,-31,122,122,28,36.9,-99,0
(adult 1431),154,-171,152,-31,152,-31,167,167,24,37,-99,0
(adult 1144),67,-163,135,-31,135,-31,138,138,26,37,-99,0
(adult 1105),50,-138,135,-31,135,-31,135,135,27,37,-99,0
(adult 2486),72,-97,135,-31,135,-31,92,92,30,37,-99,0
(adult 2156),225,-56,152,-31,152,-31,118,118,28,37,-99,0
(adult 1426),163,-109,152,-31,152,-31,109,109,29,37,-99,0
(adult 2328),171,-66,152,-31,152,-31,39,39,34,37.1,-99,0
(adult 2232),59,-179,135,-31,135,-31,154,154,25,37.1,-99,0
(adult 1998),103,-68,135,-31,135,-31,56,56,33,37.1,-99,0
(adult 342),45,-145,135,-31,135,-31,149,149,26,37.2,-99,0
(adult 2499),67,-160,135,-31,135,-31,151,151,26,37.2,-99,0
(adult 2239),55,-20,135,-31,135,-31,87,87,31,37.2,-99,0
(adult 1321),237,-62,152,-31,152,-31,132,132,27,37.2,-99,0
(adult 1320),74,-119,135,-31,135,-31,127,127,28,37.2,-99,0
(adult 323),106,-68,135,-31,135,-31,57,57,33,37.2,-99,0
(adult 892),94,-102,135,-31,135,-31,99,99,30,37.3,-99,0
(adult 493),153,-96,152,-31,152,-31,82,82,31,37.3,-99,0
(adult 1569),108,-24,135,-31,135,-31,31,31,35,37.3,-99,0
(adult 2529),198,-126,152,-31,152,-31,106,106,29,37.3,-99,0
(adult 1771),126,-101,135,-31,135,-31,86,86,31,37.4,-99,0
(adult 379),119,-176,135,-31,135,-31,155,155,26,37.4,-99,0
(adult 565),53,-165,135,-31,135,-31,164,164,25,37.4,-99,0
(adult 673),100,-94,135,-31,135,-31,86,86,31,37.4,-99,0
(adult 1399),124,-100,135,-31,135,-31,73,73,32,37.4,-99,0
(adult 2704),212,-69,152,-31,152,-31,93,93,30,37.4,-99,0
(adult 1711),106,-24,135,-31,135,-31,33,33,35,37.4,-99,0
(adult 1109),209,-33,152,-31,152,-31,84,84,31,37.4,-99,0
(adult 1220),51,-24,135,-31,135,-31,91,91,31,37.4,-99,0
(adult 738),188,-96,152,-31,152,-31,68,68,32,37.4,-99,0
(adult 478),124,-138,135,-31,135,-31,112,112,29,37.5,-99,0
(adult 2435),51,-164,135,-31,135,-31,166,166,25,37.5,-99,0
(adult 964),144,-109,152,-31,152,-31,127,127,28,37.5,-99,0
(adult 421),118,-28,135,-31,135,-31,20,20,36,37.6,-99,0
(adult 157),229,-48,152,-31,152,-31,126,126,28,37.6,-99,0
(adult 188),126,-101,135,-31,135,-31,75,75,32,37.6,-99,0
(adult 1175),131,-118,135,-31,135,-31,102,102,30,37.6,-99,0
(adult 2252),94,-73,135,-31,135,-31,61,61,33,37.6,-99,0
(adult 2061),147,-80,152,-31,152,-31,62,62,33,37.6,-99,0
(adult 1489),82,-115,135,-31,135,-31,118,118,29,37.6,-99,0
(adult 2543),151,-52,152,-31,152,-31,23,23,36,37.7,-99,0
(adult 2347),240,-69,152,-31,152,-31,128,128,28,37.7,-99,0
(adult 1701),166,-112,152,-31,152,-31,118,118,29,37.8,-99,0
(adult 888),136,-121,135,-31,135,-31,105,105,30,37.8,-99,0
(adult 2605),182,-128,152,-31,152,-31,109,109,29,37.8,-99,0
(adult 224),193,-152,152,-31,152,-31,141,141,27,37.8,-99,0
(adult 1246),164,-64,152,-31,152,-31,35,35,35,37.8,-99,0
(adult 603),199,-86,152,-31,152,-31,73,73,32,37.8,-99,0
(adult 2717),67,-19,135,-31,135,-31,70,70,33,37.9,-99,0
(adult 384),198,-45,152,-31,152,-31,49,49,34,37.9,-99,0
(adult 343),145,-123,152,-31,152,-31,119,119,29,37.9,-99,0
(adult 2225),198,-87,152,-31,152,-31,73,73,32,37.9,-99,0
(adult 2161),196,-62,152,-31,152,-31,66,66,33,37.9,-99,0
(adult 1259),220,-106,152,-31,152,-31,100,100,30,37.9,-99,0
(adult 1040),25,-183,135,-31,135,-31,187,187,24,38,-99,0
(adult 2356),236,-114,152,-31,152,-31,155,155,26,38,-99,0
(adult 2059),122,-69,135,-31,135,-31,56,56,34,38,-99,0
(adult 2073),223,-82,152,-31,152,-31,103,103,30,38,-99,0
(adult 1048),123,-183,135,-31,135,-31,162,162,26,38,-99,0
(adult 932),80,-19,135,-31,135,-31,57,57,34,38,-99,0
(adult 550),38,-197,135,-31,135,-31,188,188,24,38,-99,0
(adult 449),161,-110,152,-31,152,-31,109,109,30,38,-99,0
(adult 938),197,-49,152,-31,152,-31,53,53,34,38.1,-99,0
(adult 774),141,-81,135,-31,135,-31,56,56,34,38.1,-99,0
(adult 1361),28,-196,135,-31,135,-31,203,203,23,38.2,-99,0
(adult 644),204,-89,152,-31,152,-31,78,78,32,38.2,-99,0
(adult 1597),200,-75,152,-31,152,-31,79,79,32,38.2,-99,0
(adult 1102),20,-209,135,-31,135,-31,226,226,21,38.2,-99,0
(adult 1540),202,-101,152,-31,152,-31,77,77,32,38.3,-99,0
(adult 630),220,-121,152,-31,152,-31,107,107,30,38.3,-99,0
(adult 2682),144,-112,152,-31,152,-31,110,110,30,38.3,-99,0
(adult 2581),170,-95,152,-31,152,-31,84,84,32,38.3,-99,0
(adult 1868),60,-157,135,-31,135,-31,152,152,27,38.3,-99,0
(adult 1107),44,-37,135,-31,135,-31,97,97,31,38.3,-99,0
(adult 2058),144,-81,152,-31,152,-31,59,59,34,38.4,-99,0
(adult 2667),206,-97,152,-31,152,-31,80,80,32,38.4,-99,0
(adult 473),65,-106,135,-31,135,-31,111,111,30,38.4,-99,0
(adult 2696),46,-193,135,-31,135,-31,168,168,25,38.4,-99,0
(adult 1693),77,-49,135,-31,135,-31,67,67,33,38.4,-99,0
(adult 1514),55,-177,135,-31,135,-31,167,167,26,38.4,-99,0
(adult 763),149,-36,152,-31,152,-31,1,1,38,38.4,-99,0
(adult 1912),212,-70,152,-31,152,-31,95,95,31,38.5,-99,0
(adult 349),36,-165,135,-31,135,-31,181,181,25,38.5,-99,0
(adult 2136),100,-88,135,-31,135,-31,75,75,33,38.5,-99,0
(adult 1686),129,-77,135,-31,135,-31,62,62,34,38.5,-99,0
(adult 2298),36,-169,135,-31,135,-31,183,183,25,38.5,-99,0
(adult 2207),125,-5,135,-31,135,-31,63,63,34,38.5,-99,0
(adult 1777),179,-87,152,-31,152,-31,58,58,34,38.7,-99,0
(adult 1033),70,-164,135,-31,135,-31,137,137,28,38.7,-99,0
(adult 2201),201,-121,152,-31,152,-31,99,99,31,38.7,-99,0
(adult 1453),223,-100,152,-31,152,-31,111,111,30,38.7,-99,0
(adult 1633),198,-84,152,-31,152,-31,72,72,33,38.7,-99,0
(adult 672),32,-200,135,-31,135,-31,197,197,24,38.8,-99,0
(adult 2653),37,-155,135,-31,135,-31,160,160,27,38.8,-99,0
(adult 920),65,-154,135,-31,135,-31,146,146,28,38.8,-99,0
(adult 134),92,-202,135,-31,135,-31,175,175,26,38.9,-99,0
(adult 355),221,-47,152,-31,152,-31,111,111,30,38.9,-99,0
(adult 2224),44,-142,135,-31,135,-31,147,147,28,38.9,-99,0
(adult 1460),182,-157,152,-31,152,-31,175,175,26,38.9,-99,0
(adult 2300),231,-114,152,-31,152,-31,111,111,30,38.9,-99,0
(adult 1794),74,-88,135,-31,135,-31,92,92,32,38.9,-99,0
(adult 94),210,-78,152,-31,152,-31,90,90,32,39,-99,0
(adult 2654),105,-198,135,-31,135,-31,176,176,26,39,-99,0
(adult 1054),23,-189,135,-31,135,-31,199,199,24,39,-99,0
(adult 25),164,-49,152,-31,152,-31,38,38,36,39.1,-99,0
(adult 1802),176,-147,152,-31,152,-31,146,146,28,39.1,-99,0
(adult 445),149,-63,152,-31,152,-31,41,41,36,39.1,-99,0
(adult 2089),182,-153,152,-31,152,-31,176,176,26,39.1,-99,0
(adult 1904),23,-192,135,-31,135,-31,202,202,24,39.1,-99,0
(adult 203),158,-57,152,-31,152,-31,29,29,37,39.2,-99,0
(adult 1928),33,-193,135,-31,135,-31,191,191,25,39.2,-99,0
(adult 1398),178,-58,152,-31,152,-31,66,66,34,39.2,-99,0
(adult 299),105,-105,135,-31,135,-31,81,81,33,39.3,-99,0
(adult 1211),56,-130,135,-31,135,-31,124,124,30,39.3,-99,0
(adult 841),126,-76,135,-31,135,-31,59,59,35,39.3,-99,0
(adult 959),192,-139,152,-31,152,-31,120,120,30,39.3,-99,0
(adult 1450),97,-73,135,-31,135,-31,60,60,35,39.4,-99,0
(adult 1429),137,-126,135,-31,135,-31,113,113,31,39.4,-99,0
(adult 636),155,-115,152,-31,152,-31,115,115,31,39.5,-99,0
(adult 363),214,-103,152,-31,152,-31,95,95,32,39.5,-99,0
(adult 717),174,-59,152,-31,152,-31,44,44,36,39.5,-99,0
(adult 1861),133,-119,135,-31,135,-31,102,102,32,39.5,-99,0
(adult 1098),80,-141,135,-31,135,-31,131,131,30,39.6,-99,0
(adult 671),150,-23,152,-31,152,-31,118,118,31,39.6,-99,0
(adult 1276),204,-103,152,-31,152,-31,82,82,33,39.6,-99,0
(adult 2290),92,-70,135,-31,135,-31,62,62,35,39.6,-99,0
(adult 279),225,-102,152,-31,152,-31,112,112,31,39.7,-99,0
(adult 887),138,-171,135,-31,135,-31,175,175,27,39.7,-99,0
(adult 1899),217,-96,152,-31,152,-31,96,96,32,39.7,-99,0
(adult 1658),89,-104,135,-31,135,-31,91,91,33,39.7,-99,0
(adult 617),120,-105,135,-31,135,-31,79,79,34,39.8,-99,0
(adult 2116),38,-177,135,-31,135,-31,184,184,26,39.8,-99,0
(adult 947),32,-200,135,-31,135,-31,197,197,25,39.8,-99,0
(adult 1227),110,-175,135,-31,135,-31,148,148,29,39.9,-99,0
(adult 1316),114,-61,135,-31,135,-31,41,41,37,39.9,-99,0
(adult 446),153,-55,152,-31,152,-31,25,25,38,40,-99,0
(adult 2283),154,-128,152,-31,152,-31,135,135,30,40,-99,0
(adult 2223),200,-47,152,-31,152,-31,51,51,36,40.1,-99,0
(car 2738),90,-44,16,-2,16,-2,100,100,39,40.1,-99,0
(adult 110),122,-32,135,-31,135,-31,15,15,39,40.1,-99,0
(adult 1122),246,-89,152,-31,152,-31,131,131,30,40.2,-99,0
(adult 2009),167,-145,152,-31,152,-31,147,147,29,40.2,-99,0
(adult 588),188,-117,152,-31,152,-31,95,95,33,40.4,-99,0
(adult 1374),36,-161,135,-31,135,-31,166,166,28,40.4,-99,0
(adult 208),23,-213,135,-31,135,-31,231,231,23,40.5,-99,0
(adult 1123),83,-122,135,-31,135,-31,115,115,32,40.5,-99,0
(adult 557),212,-67,152,-31,152,-31,93,93,33,40.5,-99,0
(adult 441),196,-130,152,-31,152,-31,134,134,30,40.5,-99,0
(adult 333),205,-103,152,-31,152,-31,82,82,34,40.6,-99,0
(adult 618),68,-105,135,-31,135,-31,100,100,33,40.6,-99,0
(adult 2523),189,-40,152,-31,152,-31,58,58,36,40.7,-99,0
(adult 1680),200,-108,152,-31,152,-31,84,84,34,40.7,-99,0
(adult 467),207,-85,152,-31,152,-31,84,84,34,40.7,-99,0
